0	30.21768
0.09919	13.96197
0.35257	13.97324
0.38548	13.88768
0.57799	13.82343
0.67718	12.80085
0.80387	14.01368
0.99638	14.04606
1.28268	29.44158
1.31018	13.567
1.44228	14.53527
1.5356	13.55226
1.56852	13.97489
1.60729	14.10335
1.6677	13.92102
1.6677	14.05076
1.86022	14.01046
1.92108	14.13017
2.01982	14.51889
2.24029	14.01064
2.4053	13.79215
2.52613	13.88982
2.59781	14.37115
2.59781	14.21235
2.69159	14.47402
2.7245	14.31572
2.79033	14.4281
2.85119	14.72691
2.91702	14.1014
3.13703	14.83458
3.3025	14.97032
3.33541	15.27601
3.52792	14.7659
3.58834	15.03672
3.6492	14.98655
3.74794	15.48469
3.81421	15.6327
3.81421	16.03848
4.06714	15.3206
4.06714	15.30606
4.06714	15.3377
4.26011	15.46613
4.74432	15.99567
4.74432	16.72175
4.80474	16.18369
4.86515	27.16642
4.86515	16.08684
4.96434	16.26274
5.05811	16.48809
5.15685	17.31439
5.19021	16.38384
5.28354	17.01179
5.34982	16.51567
5.38273	17.19199
5.41564	17.37107
5.44855	17.43649
5.54233	17.59509
5.60816	17.36724
5.60816	17.1384
5.64152	17.54663
5.70193	17.66452
5.70193	17.5631
5.79526	18.12872
5.92736	18.40961
6.05405	18.29209
6.21365	28.87995
6.34575	18.25057
6.37325	18.06414
6.43953	18.0612
6.46703	18.6427
6.63204	28.30623
6.72537	18.92085
6.75873	19.03281
6.85747	19.50841
6.85747	19.31602
6.91833	19.60218
7.01707	19.9152
7.01707	19.54221
7.05043	27.34431
7.07793	19.58801
7.07793	19.27285
7.14376	19.48804
7.20417	19.71869
7.20417	19.81199
7.20417	19.88218
7.24295	19.8049
7.27586	19.3655
7.30336	20.22104
7.30336	20.44655
7.33627	20.24861
7.43005	20.03301
7.43005	19.79495
7.58965	20.24834
7.68298	18.49701
7.78758	20.0433
7.81508	20.7487
7.90886	20.13073
8.00804	20.52716
8.00804	29.15887
8.07387	28.77872
8.16765	29.01881
8.23347	20.9485
8.23347	20.74408
8.23347	20.6348
8.23347	20.87982
8.23347	20.63092
8.29388	20.76401
8.29388	20.91982
8.36016	20.89604
8.38766	20.61605
8.49226	20.89968
8.51976	21.42884
8.58559	20.83639
8.61309	21.19712
8.71227	21.43792
8.87188	21.3631
8.93815	21.82163
8.93815	21.12351
8.93815	21.32843
9.03148	21.56229
9.06439	21.69904
9.09775	21.12253
9.13067	28.65167
9.16358	22.19604
9.16358	29.4555
9.22399	21.96738
9.29027	22.06544
9.31777	21.78639
9.35609	22.22958
9.38946	21.76364
9.44987	22.34473
9.48278	27.98633
9.48278	22.21151
9.51028	22.79756
9.5432	22.44575
9.6753	22.64636
9.73616	22.06991
9.76907	21.50229
9.76907	22.704
9.8349	21.84772
9.8349	22.84048
9.92868	23.13176
9.9945	23.31252
10.022	22.26599
10.06077	27.8098
10.06077	22.4041
10.06077	22.14337
10.09369	23.68666
10.12119	22.69918
10.37998	23.76191
10.50667	23.72946
10.76501	23.69045
10.79837	22.90947
10.82587	23.89423
10.85878	23.84625
10.9192	24.10049
10.95211	24.03765
11.14508	25.45047
11.24381	24.83212
11.40341	24.17519
11.46969	24.26659
11.46969	25.19785
11.5301	25.01284
11.5301	25.89266
11.56302	25.02919
11.72848	23.96963
12.01432	28.71609
12.04182	25.35723
12.1081	26.74674
12.1356	26.22143
12.17392	23.96555
12.20728	26.82825
12.30061	26.79519
12.5869	27.89716
12.61981	27.18373
12.65273	27.54935
12.719	27.49844
12.7465	26.92166
12.7465	27.67163
12.77942	27.47481
12.81233	27.6782
12.81233	27.5448
12.8786	27.40492
12.8786	27.37382
12.94443	24.35586
13.00529	27.24845
13.00529	27.27174
13.00529	28.23946
13.06571	28.02525
13.19781	27.93245
13.25822	27.11082
13.25822	27.72048
13.29113	28.0554
13.29113	27.12963
13.3245	26.85782
13.35741	27.23741
13.39032	28.05657
13.42323	28.49454
13.42323	27.96256
13.45074	27.18473
13.4841	28.6407
13.4841	28.01857
13.54992	27.31097
13.58284	27.94706
13.58284	27.63902
13.64911	27.6186
13.64911	28.44311
13.64911	28.32108
13.76994	27.55626
13.8033	28.07896
13.90204	29.06208
13.9629	28.63502
13.99582	28.02534
14.02873	28.49067
14.06164	28.68294
14.095	28.32647
14.12792	28.51747
14.15542	28.77836
14.15542	28.9306
14.15542	28.66063
14.15542	28.08545
14.15542	28.59647
14.22124	28.41723
14.25461	29.02849
14.38084	29.28661
14.41421	29.04557
14.41421	28.87101
14.41421	28.87947
14.47462	28.94851
14.54631	28.66734
14.54631	28.56761
14.60672	29.1759
14.60672	28.68263
14.60672	28.60647
14.63963	28.98006
14.66714	28.65666
14.70005	29.09344
14.70005	28.74083
14.73341	28.78338
14.73341	28.98498
14.79924	28.99248
14.79924	28.60496
14.79924	28.72309
14.79924	28.93649
14.79924	28.88998
14.86551	29.11344
14.89301	29.0868
14.89301	29.1551
14.92592	28.97377
14.95884	28.93659
14.95884	29.41924
14.95884	28.76381
14.95884	28.99549
14.99175	28.97721
14.99175	28.95309
15.02511	29.14009
15.02511	29.23516
15.02511	29.17056
15.05802	28.90727
15.05802	28.74815
15.05802	29.06519
15.05802	29.20807
15.08553	29.17522
15.11844	29.22506
15.11844	28.55853
15.15135	29.10178
15.17885	29.06177
15.17885	28.52869
15.17885	29.20767
15.21222	29.10155
15.21222	29.32729
15.25054	29.22865
15.25054	29.10791
15.27804	29.04961
15.27804	28.88915
15.27804	29.10738
15.27804	29.35312
15.31095	28.93899
15.31095	29.20734
15.34432	28.74475
15.37182	29.07496
15.37182	28.69562
15.43764	28.69744
15.43764	28.91015
15.43764	29.18489
15.47642	29.28943
15.47642	29.16576
15.50392	28.97886
15.53683	28.95784
15.56974	29.38788
15.56974	29.27044
15.59724	29.04247
15.63016	29.21026
15.63016	28.95647
15.63016	29.11508
15.66352	29.2045
15.66352	29.31989
15.69643	29.23967
15.72934	29.08301
15.72934	28.96916
15.76226	28.97645
15.76226	29.0283
15.78976	28.89207
15.78976	29.0612
15.82312	28.87117
15.82312	29.21851
15.82312	29.25474
15.82312	29.27343
15.85603	29.17768
15.88354	29.27654
15.88354	28.88726
15.88354	29.0554
15.88354	28.83853
15.91645	28.98551
15.95522	28.77913
15.98272	29.21533
15.98272	29.33613
15.98272	29.2358
16.04855	29.09612
16.07605	28.98066
16.07605	29.22125
16.07605	28.95618
16.07605	28.93576
16.10896	29.28256
16.10896	28.94562
16.10896	29.33003
16.10896	29.25155
16.10896	29.21084
16.14233	29.47299
16.14233	28.97148
16.14233	29.14063
16.14233	28.96868
16.18065	29.12608
16.18065	29.47017
16.20815	29.34233
16.20815	29.12247
16.27442	29.00313
16.27442	28.92662
16.33484	29.02839
16.33484	29.0864
16.33484	29.15613
16.33484	29.21119
16.36775	29.07168
16.36775	29.35394
16.40066	29.05237
16.40066	28.93149
16.40066	29.14483
16.43403	28.93878
16.46694	29.11223
16.49444	29.09179
16.49444	29.22492
16.52735	29.04414
16.56027	29.11922
16.56027	29.06801
16.56027	28.81396
16.58777	29.08342
16.58777	29.17529
16.62113	29.25937
16.62113	29.07356
16.62113	29.11983
16.62113	29.14593
16.65945	29.19431
16.65945	29.0826
16.65945	28.79737
16.68696	29.07794
16.68696	29.17001
16.68696	29.09771
16.68696	29.11021
16.71987	29.03339
16.71987	29.30205
16.71987	29.14544
16.75323	28.99224
16.75323	29.42708
16.78614	29.15877
16.78614	29.04895
16.78614	29.05294
16.81364	29.08255
16.81364	29.17122
16.81364	28.9368
16.81364	28.9212
16.84656	29.31817
16.84656	29.14256
16.88533	28.85996
16.88533	29.10796
16.88533	29.2691
16.91283	29.23709
16.91283	29.29432
16.91283	29.05274
16.94574	29.10514
16.94574	29.32974
16.97866	29.16653
16.97866	29.25045
17.00616	29.22027
17.00616	28.92582
17.03907	29.0365
17.07243	28.95248
17.07243	28.84815
17.07243	29.08469
17.10535	28.60271
17.13826	29.15191
17.13826	29.1807
17.13826	29.18183
17.13826	29.20248
17.17117	29.05268
17.19867	29.18909
17.19867	29.14406
17.19867	29.24846
17.23204	29.15246
17.26495	28.74234
17.26495	29.02772
17.26495	29.00127
17.29245	29.22497
17.32536	28.82047
17.32536	28.89807
17.36414	28.86768
17.36414	28.87766
17.39164	29.04299
17.39164	28.98273
17.42455	28.58815
17.42455	29.08044
17.42455	29.09986
17.42455	29.32009
17.45746	29.10208
17.49037	29.11917
17.49037	28.95574
17.51788	28.9693
17.51788	28.96649
17.51788	29.065
17.55124	29.00573
17.55124	29.12084
17.58956	29.05076
17.58956	28.95084
17.58956	28.96278
17.58956	29.27476
17.61706	28.99953
17.61706	28.99885
17.61706	29.17989
17.64998	29.32988
17.64998	29.09077
17.64998	29.07431
17.68334	29.16518
17.68334	29.0588
17.68334	29.0955
17.68334	29.41874
17.68334	29.25851
17.71084	28.90378
17.71084	29.09812
17.71084	28.6496
17.71084	29.13783
17.71084	29.27002
17.74375	29.15766
17.74375	29.13409
17.74375	28.88655
17.77667	29.32817
17.80958	29.0142
17.80958	28.90411
17.80958	28.69584
17.80958	29.08987
17.80958	29.14798
17.80958	28.93714
17.84294	28.94338
17.84294	29.04807
17.84294	28.75299
17.87585	29.21447
17.87585	29.04688
17.90336	28.97006
